2025-03-09 19:23:21,304:INFO:Indicator Summary [2025-01-01 00:00:00 to 2025-01-01 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:37:38,219:INFO:Indicator Summary [2025-01-28 00:00:00 to 2025-01-28 23:00:00]: RSI Mean: 60.03, Overbought (>70): 4, Oversold (<30): 0, MACD Mean: -86.47, ADX Mean: 22.01, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 20/24
2025-03-09 19:37:38,219:INFO:Indicator Summary [2025-01-29 00:00:00 to 2025-01-29 23:00:00]: RSI Mean: 52.77, Overbought (>70): 3, Oversold (<30): 0, MACD Mean: 53.25, ADX Mean: 12.87, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 16/24
2025-03-09 19:37:38,219:INFO:Indicator Summary [2025-01-30 00:00:00 to 2025-01-30 23:00:00]: RSI Mean: 68.86, Overbought (>70): 13, Oversold (<30): 0, MACD Mean: 732.64, ADX Mean: 22.89, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:37:38,220:INFO:Indicator Summary [2025-01-31 00:00:00 to 2025-01-31 23:00:00]: RSI Mean: 40.64, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 145.37, ADX Mean: 17.37, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:37:38,221:INFO:Indicator Summary [2025-02-01 00:00:00 to 2025-02-01 23:00:00]: RSI Mean: 36.82, Overbought (>70): 0, Oversold (<30): 4, MACD Mean: -578.74, ADX Mean: 20.00, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:37:38,222:INFO:Indicator Summary [2025-02-02 00:00:00 to 2025-02-02 23:00:00]: RSI Mean: 34.05, Overbought (>70): 0, Oversold (<30): 4, MACD Mean: -966.80, ADX Mean: 34.32, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:37:38,222:INFO:Indicator Summary [2025-02-03 00:00:00 to 2025-02-03 23:00:00]: RSI Mean: 45.45, Overbought (>70): 2, Oversold (<30): 4, MACD Mean: -1152.87, ADX Mean: 42.83, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:37:38,223:INFO:Indicator Summary [2025-02-04 00:00:00 to 2025-02-04 23:00:00]: RSI Mean: 53.23, Overbought (>70): 4, Oversold (<30): 1, MACD Mean: 370.61, ADX Mean: 24.02, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:37:38,224:INFO:Indicator Summary [2025-02-05 00:00:00 to 2025-02-05 23:00:00]: RSI Mean: 43.75, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -262.67, ADX Mean: 13.41, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:37:38,224:INFO:Indicator Summary [2025-02-06 00:00:00 to 2025-02-06 23:00:00]: RSI Mean: 49.38, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -212.96, ADX Mean: 13.09, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 11/24
2025-03-09 19:37:38,225:INFO:Indicator Summary [2025-02-07 00:00:00 to 2025-02-07 23:00:00]: RSI Mean: 48.90, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: -131.83, ADX Mean: 14.48, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 15/24
2025-03-09 19:37:38,225:INFO:Indicator Summary [2025-02-08 00:00:00 to 2025-02-08 23:00:00]: RSI Mean: 44.01, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -323.24, ADX Mean: 10.36, Strong Trend (>10): 18, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:37:38,226:INFO:Indicator Summary [2025-02-09 00:00:00 to 2025-02-09 23:00:00]: RSI Mean: 54.10, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -70.01, ADX Mean: 10.63, Strong Trend (>10): 18, BB Breakouts: {0: 24}, SMA Bullish (10>20): 14/24
2025-03-09 19:37:38,226:INFO:Indicator Summary [2025-02-10 00:00:00 to 2025-02-10 23:00:00]: RSI Mean: 55.43, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 116.59, ADX Mean: 12.21, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 17/24
2025-03-09 19:37:38,227:INFO:Indicator Summary [2025-02-11 00:00:00 to 2025-02-11 23:00:00]: RSI Mean: 48.50, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 133.11, ADX Mean: 14.27, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 14/24
2025-03-09 19:37:38,227:INFO:Indicator Summary [2025-02-12 00:00:00 to 2025-02-12 23:00:00]: RSI Mean: 46.48, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -289.67, ADX Mean: 15.97, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 13/24
2025-03-09 19:37:38,228:INFO:Indicator Summary [2025-02-13 00:00:00 to 2025-02-13 23:00:00]: RSI Mean: 47.49, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -21.76, ADX Mean: 14.13, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:37:38,229:INFO:Indicator Summary [2025-02-14 00:00:00 to 2025-02-14 23:00:00]: RSI Mean: 58.56, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: 127.44, ADX Mean: 12.89, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:37:38,229:INFO:Indicator Summary [2025-02-15 00:00:00 to 2025-02-15 23:00:00]: RSI Mean: 52.13, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 232.83, ADX Mean: 9.54, Strong Trend (>10): 8, BB Breakouts: {0: 24}, SMA Bullish (10>20): 16/24
2025-03-09 19:37:38,230:INFO:Indicator Summary [2025-02-16 00:00:00 to 2025-02-16 23:00:00]: RSI Mean: 41.32, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: 1.48, ADX Mean: 11.07, Strong Trend (>10): 11, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:37:38,231:INFO:Indicator Summary [2025-02-17 00:00:00 to 2025-02-17 23:00:00]: RSI Mean: 38.63, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -306.52, ADX Mean: 25.63, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:37:38,231:INFO:Indicator Summary [2025-02-18 00:00:00 to 2025-02-18 23:00:00]: RSI Mean: 45.02, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -324.81, ADX Mean: 20.88, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:37:38,232:INFO:Indicator Summary [2025-02-19 00:00:00 to 2025-02-19 23:00:00]: RSI Mean: 55.78, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: -53.33, ADX Mean: 16.06, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 19/24
2025-03-09 19:37:38,232:INFO:Indicator Summary [2025-02-20 00:00:00 to 2025-02-20 23:00:00]: RSI Mean: 64.47, Overbought (>70): 4, Oversold (<30): 0, MACD Mean: 400.71, ADX Mean: 12.95, Strong Trend (>10): 18, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:37:38,233:INFO:Indicator Summary [2025-02-21 00:00:00 to 2025-02-21 23:00:00]: RSI Mean: 54.00, Overbought (>70): 3, Oversold (<30): 3, MACD Mean: 374.24, ADX Mean: 30.79, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 18/24
2025-03-09 19:37:38,234:INFO:Indicator Summary [2025-02-22 00:00:00 to 2025-02-22 23:00:00]: RSI Mean: 46.36, Overbought (>70): 1, Oversold (<30): 1, MACD Mean: -288.24, ADX Mean: 22.32, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 14/24
2025-03-09 19:37:38,234:INFO:Indicator Summary [2025-02-23 00:00:00 to 2025-02-23 23:00:00]: RSI Mean: 41.58, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -203.77, ADX Mean: 13.14, Strong Trend (>10): 20, BB Breakouts: {0: 24}, SMA Bullish (10>20): 4/24
2025-03-09 19:37:38,235:INFO:Indicator Summary [2025-02-24 00:00:00 to 2025-02-24 23:00:00]: RSI Mean: 39.50, Overbought (>70): 0, Oversold (<30): 4, MACD Mean: -314.53, ADX Mean: 20.86, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 5/24
2025-03-09 19:37:38,235:INFO:Indicator Summary [2025-02-25 00:00:00 to 2025-02-25 23:00:00]: RSI Mean: 23.91, Overbought (>70): 0, Oversold (<30): 20, MACD Mean: -1568.51, ADX Mean: 48.97, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:37:38,236:INFO:Indicator Summary [2025-02-26 00:00:00 to 2025-02-26 23:00:00]: RSI Mean: 41.69, Overbought (>70): 0, Oversold (<30): 5, MACD Mean: -1313.80, ADX Mean: 51.51, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 11/24
2025-03-09 19:37:38,237:INFO:Indicator Summary [2025-02-27 00:00:00 to 2025-02-27 23:00:00]: RSI Mean: 42.87, Overbought (>70): 0, Oversold (<30): 2, MACD Mean: -1110.26, ADX Mean: 44.10, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 10/24
2025-03-09 19:37:38,237:INFO:Indicator Summary [2025-02-28 00:00:00 to 2025-02-28 23:00:00]: RSI Mean: 37.73, Overbought (>70): 0, Oversold (<30): 10, MACD Mean: -1262.28, ADX Mean: 41.17, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 7/24
2025-03-09 19:37:38,238:INFO:Indicator Summary [2025-03-01 00:00:00 to 2025-03-01 23:00:00]: RSI Mean: 64.44, Overbought (>70): 8, Oversold (<30): 0, MACD Mean: 284.63, ADX Mean: 21.05, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 20/24
2025-03-09 19:55:00,594:INFO:Indicator Summary [2025-01-01 00:00:00 to 2025-01-01 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,595:INFO:Indicator Summary [2025-01-02 00:00:00 to 2025-01-02 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,596:INFO:Indicator Summary [2025-01-03 00:00:00 to 2025-01-03 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,596:INFO:Indicator Summary [2025-01-04 00:00:00 to 2025-01-04 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,597:INFO:Indicator Summary [2025-01-05 00:00:00 to 2025-01-05 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,597:INFO:Indicator Summary [2025-01-06 00:00:00 to 2025-01-06 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,598:INFO:Indicator Summary [2025-01-07 00:00:00 to 2025-01-07 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,598:INFO:Indicator Summary [2025-01-08 00:00:00 to 2025-01-08 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,599:INFO:Indicator Summary [2025-01-09 00:00:00 to 2025-01-09 23:00:00]: RSI Mean: 0.00, Overbought (>70): 0, Oversold (<30): 24, MACD Mean: 0.00, ADX Mean: 10.00, Strong Trend (>10): 0, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,599:INFO:Indicator Summary [2025-01-10 00:00:00 to 2025-01-10 23:00:00]: RSI Mean: 84.42, Overbought (>70): 21, Oversold (<30): 2, MACD Mean: 3297.52, ADX Mean: 17.70, Strong Trend (>10): 3, BB Breakouts: {0: 24}, SMA Bullish (10>20): 21/24
2025-03-09 19:55:00,600:INFO:Indicator Summary [2025-01-11 00:00:00 to 2025-01-11 23:00:00]: RSI Mean: 48.10, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 2370.68, ADX Mean: 53.45, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 10/24
2025-03-09 19:55:00,600:INFO:Indicator Summary [2025-01-12 00:00:00 to 2025-01-12 23:00:00]: RSI Mean: 51.54, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 811.66, ADX Mean: 32.25, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 16/24
2025-03-09 19:55:00,601:INFO:Indicator Summary [2025-01-13 00:00:00 to 2025-01-13 23:00:00]: RSI Mean: 41.35, Overbought (>70): 0, Oversold (<30): 3, MACD Mean: -143.03, ADX Mean: 23.00, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 4/24
2025-03-09 19:55:00,602:INFO:Indicator Summary [2025-01-14 00:00:00 to 2025-01-14 23:00:00]: RSI Mean: 67.73, Overbought (>70): 10, Oversold (<30): 0, MACD Mean: 543.42, ADX Mean: 21.24, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:55:00,602:INFO:Indicator Summary [2025-01-15 00:00:00 to 2025-01-15 23:00:00]: RSI Mean: 63.15, Overbought (>70): 3, Oversold (<30): 0, MACD Mean: 878.79, ADX Mean: 28.14, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:55:00,603:INFO:Indicator Summary [2025-01-16 00:00:00 to 2025-01-16 23:00:00]: RSI Mean: 55.98, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 825.02, ADX Mean: 33.93, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 13/24
2025-03-09 19:55:00,603:INFO:Indicator Summary [2025-01-17 00:00:00 to 2025-01-17 23:00:00]: RSI Mean: 66.79, Overbought (>70): 10, Oversold (<30): 0, MACD Mean: 1050.05, ADX Mean: 28.78, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:55:00,604:INFO:Indicator Summary [2025-01-18 00:00:00 to 2025-01-18 23:00:00]: RSI Mean: 51.90, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 851.18, ADX Mean: 33.01, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 13/24
2025-03-09 19:55:00,604:INFO:Indicator Summary [2025-01-19 00:00:00 to 2025-01-19 23:00:00]: RSI Mean: 55.84, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 522.94, ADX Mean: 21.45, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 23/24
2025-03-09 19:55:00,605:INFO:Indicator Summary [2025-01-20 00:00:00 to 2025-01-20 23:00:00]: RSI Mean: 50.31, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: 225.64, ADX Mean: 22.17, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 11/24
2025-03-09 19:55:00,606:INFO:Indicator Summary [2025-01-21 00:00:00 to 2025-01-21 23:00:00]: RSI Mean: 49.28, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: -239.66, ADX Mean: 24.20, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 11/24
2025-03-09 19:55:00,606:INFO:Indicator Summary [2025-01-22 00:00:00 to 2025-01-22 23:00:00]: RSI Mean: 49.39, Overbought (>70): 0, Oversold (<30): 3, MACD Mean: 288.35, ADX Mean: 15.14, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:55:00,607:INFO:Indicator Summary [2025-01-23 00:00:00 to 2025-01-23 23:00:00]: RSI Mean: 41.74, Overbought (>70): 0, Oversold (<30): 3, MACD Mean: -376.23, ADX Mean: 23.02, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 8/24
2025-03-09 19:55:00,607:INFO:Indicator Summary [2025-01-24 00:00:00 to 2025-01-24 23:00:00]: RSI Mean: 58.89, Overbought (>70): 2, Oversold (<30): 0, MACD Mean: 291.43, ADX Mean: 17.22, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 18/24
2025-03-09 19:55:00,608:INFO:Indicator Summary [2025-01-25 00:00:00 to 2025-01-25 23:00:00]: RSI Mean: 46.29, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 99.59, ADX Mean: 14.32, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 8/24
2025-03-09 19:55:00,609:INFO:Indicator Summary [2025-01-26 00:00:00 to 2025-01-26 23:00:00]: RSI Mean: 51.90, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: 47.98, ADX Mean: 14.75, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 18/24
2025-03-09 19:55:00,609:INFO:Indicator Summary [2025-01-27 00:00:00 to 2025-01-27 23:00:00]: RSI Mean: 26.47, Overbought (>70): 0, Oversold (<30): 12, MACD Mean: -1094.44, ADX Mean: 30.69, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 4/24
2025-03-09 19:55:00,610:INFO:Indicator Summary [2025-01-28 00:00:00 to 2025-01-28 23:00:00]: RSI Mean: 60.03, Overbought (>70): 4, Oversold (<30): 0, MACD Mean: -86.47, ADX Mean: 22.01, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 20/24
2025-03-09 19:55:00,610:INFO:Indicator Summary [2025-01-29 00:00:00 to 2025-01-29 23:00:00]: RSI Mean: 52.77, Overbought (>70): 3, Oversold (<30): 0, MACD Mean: 53.25, ADX Mean: 12.87, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 16/24
2025-03-09 19:55:00,611:INFO:Indicator Summary [2025-01-30 00:00:00 to 2025-01-30 23:00:00]: RSI Mean: 68.86, Overbought (>70): 13, Oversold (<30): 0, MACD Mean: 732.64, ADX Mean: 22.89, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:55:00,612:INFO:Indicator Summary [2025-01-31 00:00:00 to 2025-01-31 23:00:00]: RSI Mean: 40.64, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 145.37, ADX Mean: 17.37, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:55:00,612:INFO:Indicator Summary [2025-02-01 00:00:00 to 2025-02-01 23:00:00]: RSI Mean: 36.82, Overbought (>70): 0, Oversold (<30): 4, MACD Mean: -578.74, ADX Mean: 20.00, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,613:INFO:Indicator Summary [2025-02-02 00:00:00 to 2025-02-02 23:00:00]: RSI Mean: 34.05, Overbought (>70): 0, Oversold (<30): 4, MACD Mean: -966.80, ADX Mean: 34.32, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,613:INFO:Indicator Summary [2025-02-03 00:00:00 to 2025-02-03 23:00:00]: RSI Mean: 45.45, Overbought (>70): 2, Oversold (<30): 4, MACD Mean: -1152.87, ADX Mean: 42.83, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:55:00,614:INFO:Indicator Summary [2025-02-04 00:00:00 to 2025-02-04 23:00:00]: RSI Mean: 53.23, Overbought (>70): 4, Oversold (<30): 1, MACD Mean: 370.61, ADX Mean: 24.02, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:55:00,614:INFO:Indicator Summary [2025-02-05 00:00:00 to 2025-02-05 23:00:00]: RSI Mean: 43.75, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -262.67, ADX Mean: 13.41, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:55:00,615:INFO:Indicator Summary [2025-02-06 00:00:00 to 2025-02-06 23:00:00]: RSI Mean: 49.38, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -212.96, ADX Mean: 13.09, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 11/24
2025-03-09 19:55:00,615:INFO:Indicator Summary [2025-02-07 00:00:00 to 2025-02-07 23:00:00]: RSI Mean: 48.90, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: -131.83, ADX Mean: 14.48, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 15/24
2025-03-09 19:55:00,616:INFO:Indicator Summary [2025-02-08 00:00:00 to 2025-02-08 23:00:00]: RSI Mean: 44.01, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -323.24, ADX Mean: 10.36, Strong Trend (>10): 18, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:55:00,616:INFO:Indicator Summary [2025-02-09 00:00:00 to 2025-02-09 23:00:00]: RSI Mean: 54.10, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -70.01, ADX Mean: 10.63, Strong Trend (>10): 18, BB Breakouts: {0: 24}, SMA Bullish (10>20): 14/24
2025-03-09 19:55:00,617:INFO:Indicator Summary [2025-02-10 00:00:00 to 2025-02-10 23:00:00]: RSI Mean: 55.43, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 116.59, ADX Mean: 12.21, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 17/24
2025-03-09 19:55:00,617:INFO:Indicator Summary [2025-02-11 00:00:00 to 2025-02-11 23:00:00]: RSI Mean: 48.50, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 133.11, ADX Mean: 14.27, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 14/24
2025-03-09 19:55:00,618:INFO:Indicator Summary [2025-02-12 00:00:00 to 2025-02-12 23:00:00]: RSI Mean: 46.48, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -289.67, ADX Mean: 15.97, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 13/24
2025-03-09 19:55:00,619:INFO:Indicator Summary [2025-02-13 00:00:00 to 2025-02-13 23:00:00]: RSI Mean: 47.49, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: -21.76, ADX Mean: 14.13, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 9/24
2025-03-09 19:55:00,619:INFO:Indicator Summary [2025-02-14 00:00:00 to 2025-02-14 23:00:00]: RSI Mean: 58.56, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: 127.44, ADX Mean: 12.89, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:55:00,620:INFO:Indicator Summary [2025-02-15 00:00:00 to 2025-02-15 23:00:00]: RSI Mean: 52.13, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: 232.83, ADX Mean: 9.54, Strong Trend (>10): 8, BB Breakouts: {0: 24}, SMA Bullish (10>20): 16/24
2025-03-09 19:55:00,621:INFO:Indicator Summary [2025-02-16 00:00:00 to 2025-02-16 23:00:00]: RSI Mean: 41.32, Overbought (>70): 0, Oversold (<30): 1, MACD Mean: 1.48, ADX Mean: 11.07, Strong Trend (>10): 11, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,621:INFO:Indicator Summary [2025-02-17 00:00:00 to 2025-02-17 23:00:00]: RSI Mean: 38.63, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -306.52, ADX Mean: 25.63, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 0/24
2025-03-09 19:55:00,622:INFO:Indicator Summary [2025-02-18 00:00:00 to 2025-02-18 23:00:00]: RSI Mean: 45.02, Overbought (>70): 0, Oversold (<30): 0, MACD Mean: -324.81, ADX Mean: 20.88, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 3/24
2025-03-09 19:55:00,622:INFO:Indicator Summary [2025-02-19 00:00:00 to 2025-02-19 23:00:00]: RSI Mean: 55.78, Overbought (>70): 1, Oversold (<30): 0, MACD Mean: -53.33, ADX Mean: 16.06, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 19/24
2025-03-09 19:55:00,623:INFO:Indicator Summary [2025-02-20 00:00:00 to 2025-02-20 23:00:00]: RSI Mean: 64.47, Overbought (>70): 4, Oversold (<30): 0, MACD Mean: 400.71, ADX Mean: 12.95, Strong Trend (>10): 18, BB Breakouts: {0: 24}, SMA Bullish (10>20): 24/24
2025-03-09 19:55:00,623:INFO:Indicator Summary [2025-02-21 00:00:00 to 2025-02-21 23:00:00]: RSI Mean: 54.00, Overbought (>70): 3, Oversold (<30): 3, MACD Mean: 374.24, ADX Mean: 30.79, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 18/24
2025-03-09 19:55:00,624:INFO:Indicator Summary [2025-02-22 00:00:00 to 2025-02-22 23:00:00]: RSI Mean: 46.36, Overbought (>70): 1, Oversold (<30): 1, MACD Mean: -288.24, ADX Mean: 22.32, Strong Trend (>10): 24, BB Breakouts: {0: 24}, SMA Bullish (10>20): 14/24
